id,text,sentiment,lang,created_at,location_id,user_id
6313,"RT @fhdalsubhi: سُبْحَانَكَ اللَّهُمَّ وَبِحَمْدِكَ ، أَشْهَدُ أَنْ لا إِلهَ إِلَّا أَنْتَ أَسْتَغْفِرُكَ وَأَتْوبُ إِلَيْكَ
@___do3a
@RTwi…",0,ar,"2015-08-16 21:43:41 +0000",,6052
6314,"RT @33w: بدَاخْلِ كُلٍ مِنّا نَبْضٌ يَحِنُ لشَخْصٍ لا يُمْكنُ تَعْوِيضهُ باخر",0,ar,"2015-08-16 21:43:41 +0000",,6053
6315,"piglet vayne = reverse sweep",0,en,"2015-08-16 21:43:41 +0000",,6054
6316,"RT @ogralph6: Crazy dad we were just taking pictures yesterday . I love you RIP. http://t.co/syMTfgwuWM",3,en,"2015-08-16 21:43:41 +0000",,6055
6317,"高校生が屋上から好きな子に向かって大声で愛の告白をし、返事がどうあれ「エブリィ～シャラララ～♪」のBGMをバックにV6のメンバーがその高校生にかけよってその勇気を称えられるという青春まっしぐらな企画があったことを今の小学生は知らない。",0,ja,"2015-08-16 21:43:41 +0000",,6056
6318,"e #PSYKontra",0,und,"2015-08-16 21:43:41 +0000",,6057
6319,"e #PSYKontra",0,und,"2015-08-16 21:43:41 +0000",,6058
6320,"RT @BabyAnimalPics: ""Pulling out a 4.7-inch plastic straw from this endangered sea turtle's nose"" 

THIS IS WHY YOU SHOULDN'T LITTER https:…",0,en,"2015-08-16 21:43:41 +0000",,6059
6321,"Polda Papua: Tim Pencari Trigana Dikomandoi SAR Masih Lakukan Koordinasi: Kabid Humas Polda Papua Kombes Patri... http://t.co/ugBzAQMPU3",0,in,"2015-08-16 21:43:41 +0000",,6060
6322,"@M2THKM لامست احاسيسي 😴",0,ar,"2015-08-16 21:43:41 +0000",,6061
6323,"Y toda mi vida https://t.co/JMcp9AnTY7",0,es,"2015-08-16 21:43:41 +0000",,6062
6324,"RT @NawafM6lq: مالي احد من البشر غيرك 
مثل مالك من الناس غيري",0,ar,"2015-08-16 21:43:41 +0000",,6063
6325,Boring,0,en,"2015-08-16 21:43:41 +0000",,6064
6326,"@suey_park that's ok. #GamerGate prizes people who can think independtly.",0,en,"2015-08-16 21:43:41 +0000",,6065
6327,"RT @Rafael19084246: Lo mismo preguntooo https://t.co/NLcvE80CwT",0,es,"2015-08-16 21:43:41 +0000",,6066
6328,"@mundoraro_ si chamuyas ah",0,es,"2015-08-16 21:43:41 +0000",,6067
6329,"2.  młodszy o rok #10faktowomoimcrushu",0,pl,"2015-08-16 21:43:41 +0000",,6068
6330,"Mds mais uma musica de as vantagens de ser invisível &lt;/3",0,pt,"2015-08-16 21:43:41 +0000",,3528
6331,"RT @luciaguimaraes: Carlos Mello ao vivo no @estadao  http://t.co/qi0IY1VSxa
Em nenhum momento o Aécio Neves aponta para o futuro. Fala usa…",-1,pt,"2015-08-16 21:43:41 +0000",,6069
6332,"@InvadedClifford 1‼ 🔝🔝",0,und,"2015-08-16 21:43:41 +0000",,6070
6333,"RT @ayu1025451: 仲良し兄妹👫💓  #数原龍友  #GENE (Vine by @n92_rrs) https://t.co/zAE2iSMwcV",0,ja,"2015-08-16 21:43:41 +0000",,6071
6334,"RT @GirlsBookletz: THINGS GUYS THINK WHEN YOU'RE ON TOP

See more click here »»» http://t.co/kyREf1FOBk http://t.co/DZibLjufM3",0,en,"2015-08-16 21:43:41 +0000",,6072
6335,"@PatrickMartell this was fabulous!  So encouraging to musicians &amp; all. #500HEARTS to bless you! #tagtribes Pray for my 1st scope this week.",2,en,"2015-08-16 21:43:41 +0000",,6073
6336,"Min fadlak bitch",-5,en,"2015-08-16 21:43:41 +0000",,22
6337,"Dana LeVangie To Become Red Sox's Bench Coach Alongside ... http://t.co/F5cAFmn8Xs #RedSox",0,en,"2015-08-16 21:43:41 +0000",,6074
6338,"Idec👌😒",0,en,"2015-08-16 21:43:41 +0000",,6075
6339,"İçimde bir sıkıntı var akşam çöktü ondan mı??",0,tr,"2015-08-16 21:43:41 +0000",,6076
6340,"""Migo, tava na balada e começou a tocar Cool For The Summer e todo mundo começou a pular, dançar gritar, Demi derrubou todos"" 😂😂❤",0,pt,"2015-08-16 21:43:41 +0000",,6077
6341,"Photoset:  http://t.co/djtnt2itQ5",0,en,"2015-08-16 21:43:41 +0000",,6078
6342,"RT @thirtysecvideos: His voice😩 http://t.co/UAyzE9Isgp",0,en,"2015-08-16 21:43:41 +0000",,2982
6343,"QUE ES QUE OS FALTAN SEGUNDOS PARA QUE OS DIGAN: MANDAME TU POLLA Y MANDARLA. Y AY QUE SOLO ESTOY, QUE ZORRAS SOIS TODAS. VENGA HOMBRE XD",0,es,"2015-08-16 21:43:41 +0000",,6079
6344,"Owwwww https://t.co/AOIgFTWQoy",0,und,"2015-08-16 21:43:41 +0000",,6080
6345,"RT @TeamGatito: ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️

      R E T W E E T

              I F

           Y O U

 F O L L O W B A C K

⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️
 @chanta…",0,en,"2015-08-16 21:43:41 +0000",,6081
6346,"RT @SeriesBrazil: O Blue Carpet do #TeenChoiceAwards começa às 19h00 e será transmitido no próprio site. http://t.co/oIWLqBzQ16",-1,pt,"2015-08-16 21:43:41 +0000",,6082
6347,"Hello I just saw a black smokey figure run into my room hehe gbye",0,en,"2015-08-16 21:43:41 +0000",,6083
6348,"Great fucking job.  https://t.co/swmpJkJwgL",-4,en,"2015-08-16 21:43:41 +0000",,6084
6349,"RT @ComedyPosts: Me in class http://t.co/c4roLPxgTd",0,en,"2015-08-16 21:43:41 +0000",,6085
6350,"Wot apen to chelsea",0,en,"2015-08-16 21:43:41 +0000",,6086
6351,"@prireyiz ya lant olsn :d",0,tr,"2015-08-16 21:43:41 +0000",156,6087
6352,"I'm not better than anyone but if you can't write you ain't shit 😂😭",-2,en,"2015-08-16 21:43:41 +0000",,6088
6353,"RT @GirlsBookletz: THINGS GUYS THINK WHEN YOU'RE ON TOP

See more click here »»» http://t.co/kyREf1FOBk http://t.co/DZibLjufM3",0,en,"2015-08-16 21:43:41 +0000",,6089
6354,"KHE? JAJAJAJAJAJAJAAJAJAJAJAJAJAJAJAAJAJAJAJAJAJAAJAJAJAJJAJAJAJAJAJA http://t.co/EtjYAx1mqT",0,es,"2015-08-16 21:43:41 +0000",,6090
6355,"@imdanielsheehan might have the family stop by when they get home",-1,en,"2015-08-16 21:43:41 +0000",,61
6356,"Fifth victory yeahh!! http://t.co/CsrJZgBlqg",0,en,"2015-08-16 21:43:41 +0000",,6091
6357,"lol when ppl try to force their religion on me😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😉",3,en,"2015-08-16 21:43:41 +0000",,6092
6358,"Nothing more powerful than the mind",2,en,"2015-08-16 21:43:41 +0000",,6093
6359,"RT @charlesfrith: Turns out @LouiseMensch thinks the father of Zionism Theodore Herzl is anti Semitic http://t.co/7mTLz4nOTn",-1,en,"2015-08-16 21:43:41 +0000",,6094
6360,"RT @5incominuttos: Antigamente eu discutia, argumentava, tentava explicar o que eu tinha falado.Agora eu só fico pensando ""FODA-SE""",0,pt,"2015-08-16 21:43:41 +0000",,6095
6361,"RT @Fvtim_GsmD: Aucune source.. https://t.co/ggx9BNrQp0",0,fr,"2015-08-16 21:43:41 +0000",,6096
6362,"RT @MarilynMonroeDC: The harder you work for something, the greater you'll feel when you achieve it",3,en,"2015-08-16 21:43:41 +0000",,6097
6363,"Recordatorio de que existe Kekkai Sensen y si no dan el ultimo episodio saldra en noviembre en BD :(",-1,es,"2015-08-16 21:43:41 +0000",,5180
6364,http://t.co/GmR9FsUKM4,0,und,"2015-08-16 21:43:41 +0000",157,6098
6365,"RT @Kevin_Le9: Goodbye Smokey 😕",0,en,"2015-08-16 21:43:42 +0000",,6099
6366,"RT @4yu666vip2: 🎶

يَارَب ،،،

اسالگ ابتسامة لاتغيب وصبراً لاينفذ وروحاً 

بِک مُتعلقه وحمداً لک لا ينقطع ،،،،

    #مساء_الخير ،،،،🌹 http:…",0,ar,"2015-08-16 21:43:42 +0000",,6100
6367,"RT @abusalah1976: اليوم - يوم ميلادي - 🎂🎁🎀🎄🎉🎉🎁🎍🎍🎊🎊🎉🎍🎋🎁🎋🎁🎄🎍🎁🎀🎂🎁🎀🎁🎂 1/11 🙈🙈 http://t.co/3647wsJP0v",0,ar,"2015-08-16 21:43:42 +0000",,6101
6368,"Get Weather Updates from The Weather Channel. 17:43:42",0,en,"2015-08-16 21:43:42 +0000",,6102
6369,"RT @M21Q: الحرية هي أول خمس دقائق ولدت فيها أبكي عاريا، بلا اسم، بلا خطيئة، بلاتوجهات وبلا حقد بشري.

_مكسيم غوركي",0,ar,"2015-08-16 21:43:42 +0000",,6103
6370,"RT @LittleMix: well I think you can tell from my face how chuffed I was last night #fangirlface 🙈 what an… https://t.co/GmioqQ6NWh",0,en,"2015-08-16 21:43:42 +0000",,6104
6371,"ان لله وان اليه راجعون.. ان لله وان اليه راجعون",0,ar,"2015-08-16 21:43:42 +0000",,6105
6372,"@troiansbuttah right omg it's so annoying",-2,en,"2015-08-16 21:43:42 +0000",,2983
6373,"I've dreamed about the children I'm going to have and how I am going to die.",0,en,"2015-08-16 21:43:42 +0000",,6106
6374,"RT @indiangorkhas: #indianGorkhas SS Ahluwalia raised #Gorkhaland issue on 69th Independence Day in Kalimpong… http://t.co/mO4vu0cZFt",0,tl,"2015-08-16 21:43:42 +0000",,6107
6375,"RT @SL_Benfica: Rui Vitória: ""A qualidade dos nossos jogadores fez a diferença""",0,pt,"2015-08-16 21:43:42 +0000",,6108
6376,"RT @GirlsBookletz: THINGS GUYS THINK WHEN YOU'RE ON TOP

See more click here »»» http://t.co/kyREf1FOBk http://t.co/DZibLjufM3",0,en,"2015-08-16 21:43:42 +0000",,6109
6377,"RT @banksterslayer: @zerohedge ""I won't listen to the laws or constitution. "" -- Erdogan, which is different than Obama HOW??",0,en,"2015-08-16 21:43:42 +0000",,6110
6378,"Gostei de um vídeo @YouTube de @desceproplay22 http://t.co/8k1cRUYKi8 GTA Online: Será essa a Playlist do NC?",0,pt,"2015-08-16 21:43:42 +0000",,6111
6379,"TALLY WALL @OrlandoCitySC",0,en,"2015-08-16 21:43:42 +0000",,6112
6380,"Como me duele la uña lcdsm",0,es,"2015-08-16 21:43:42 +0000",,6113
6381,"@The_SunShineWar oiee",0,pt,"2015-08-16 21:43:42 +0000",,6114
6382,"RT @4daBLOCKERS: [NOTÍCIA] 16.08.15 – P.O se desculpa por roupa controversa usada durante apresentação no Dia da Independência Coreana http…",-1,pt,"2015-08-16 21:43:42 +0000",,6115
6383,"RT @ZOMBIEJuicee: FLATBUSH ZOMBiES https://t.co/mfIbklWir6",0,en,"2015-08-16 21:43:42 +0000",,6116
6384,"RT @KaziTvWorldWide: Check Out KaziTv Premiere - Music Video - @MouseMyers - 100 Bars P2

https://t.co/tausG1wAAx http://t.co/ipzEYnfDyh",0,en,"2015-08-16 21:43:42 +0000",,6117
6385,"(وإن للذين ظلموا عذابا دون ذلك ولكن أكثرهم لا يعلمون) [الطور:47] http://t.co/hsbu07XvGZ",0,ar,"2015-08-16 21:43:42 +0000",,6118
6386,"RT @BienFumadas: Me hace mal que cada vez que entro al tw o ig  me aparezca fotos de gente chapando, ME HACE MAL, ME HACEN SENTIR MAS SOLA …",0,es,"2015-08-16 21:43:42 +0000",,6119
6387,"RT @monteverdealoja: A disfrutar del Festival del #Viento y de las #Cometas de #VilladeLeyva del 15 al 17 de Agosto http://t.co/xiBIah1S2S",0,es,"2015-08-16 21:43:42 +0000",,6120
6388,"83' - Final @FCEdmontonNow sub: Jonke in for Ameobi #FCEvCAR",0,en,"2015-08-16 21:43:42 +0000",,6121
6389,"RT @retweetyourdad: Brooklyn Beckham http://t.co/5lCNOnOuKU",0,en,"2015-08-16 21:43:42 +0000",,6122
6390,"@candundaradasi @ersoydede Rabbim bize de şehadet, ailmezi de sehadetimizin mutluluğunu yaşatır inşallah. Anlayamayan iman tazelesin...",0,tr,"2015-08-16 21:43:42 +0000",,6123
6391,"es demasiado adictivo D: #googleandroid  #google #trexgooglechrome #game https://t.co/g3GXFgyxht",0,es,"2015-08-16 21:43:42 +0000",,6124
6392,"RT @AaronCarpCan: #TodaysKidsWillNeverKnow how hype we got when we saw their faces for the first time http://t.co/mtj4sMD38L",0,en,"2015-08-16 21:43:42 +0000",,6125
6393,"(قال الملأ الذين كفروا من قومه إنا لنراك في سفاهة وإنا لنظنك من الكاذبين) [الأعراف:66] http://t.co/teWAwr2mAK",0,ar,"2015-08-16 21:43:42 +0000",,6126
6394,"Demain 🙏

#JourJ",0,fr,"2015-08-16 21:43:42 +0000",,6127
6395,http://t.co/SlqeXhq5AL,0,und,"2015-08-16 21:43:42 +0000",,6128
6396,"🌟🍃🌟
EVERYONE VOTE FOR MY BABY😊 @camerondallas 
#Camforwebstarandviner 
AND PLEASE VOTE FOR HIM TOO IN
👉 http://t.co/HLEpiplEdE 👈  
🌟🍃🌟
X1040",0,en,"2015-08-16 21:43:42 +0000",,761
6397,"maravilhoso define http://t.co/8vjTeKTt3K",0,pt,"2015-08-16 21:43:42 +0000",,6129
6398,"@datsheIIey ouiii",0,und,"2015-08-16 21:43:42 +0000",,6130
6399,"disfrutando de los pequeños detalles ❤👫😍💏 http://t.co/kE8SlAcUpl",0,es,"2015-08-16 21:43:42 +0000",,6131
6400,"RT @mariaapinedo: Lo digo para los del postureo que suben fotos a Instagram poniendo ""beti zurekin, enorme mi Athletic"" cuando sólo veis 2/…",0,es,"2015-08-16 21:43:42 +0000",,6132
6401,http://t.co/0stWCxIm63,0,und,"2015-08-16 21:43:42 +0000",,6133
6402,"RT @InvictoEl: GNB MÉRIDA detuvo a 3 cddnos y decomisó más de 85 toneladas de arroz ocultos en 3 Gandolas, mcpio Alberto Adriani http://t.c…",0,es,"2015-08-16 21:43:42 +0000",,6134
6403,"@Bsllucas c'est surtout pas le meme degrés d'économie, sauf si tu trouves un pull à 5000 euros tiens moi au jus",0,fr,"2015-08-16 21:43:42 +0000",,6135
6404,"How about my body?

What do you think ?",0,en,"2015-08-16 21:43:43 +0000",,6136
6405,"ايران وحزبهااللبناني اتوا للشام لمجرد القتل ولم يفرقوا بين شيخ وامرأه وطفل افعلوا كمايفعلون.هؤلاء لايعرفون الا لغة الدم اقتلوهم حيث ثقفتموهم",0,ar,"2015-08-16 21:43:43 +0000",,6137
6406,"somebody fun text me:)))",4,en,"2015-08-16 21:43:43 +0000",,5129
6407,"RT @aqego1: أحب تفآصيلک وكأني لَم أرى مثلهآ ،وأحب إسمک وكأنک وحدک تحملهه",0,ar,"2015-08-16 21:43:43 +0000",,6138
6408,"Zeta follow me 😢 @ZetaMDOzOficial",0,in,"2015-08-16 21:43:43 +0000",,6139
6409,"@null 2105045547",0,und,"2015-08-16 21:43:43 +0000",,6140
6410,"@FelipeHEsp FEFZ COMPREI SCOTT PILGRIM EIN",0,de,"2015-08-16 21:43:43 +0000",158,6141
6411,"جازت له الغيبه .. ولـ اللحين غايب
ما يدري ان الشوق في خافقي حي

من طول الغيبات ؟ عنده حبايب
ما عااااد فيها ، لا غنايم ولا شي !",0,ar,"2015-08-16 21:43:43 +0000",,6142
6412,"RT @MrBIueGuy: 50 mil for Sterling, 40 mil for Otamendi, 60mil for De Bruyne. Man City are ruining football and trying to buy the league. F…",-2,en,"2015-08-16 21:43:43 +0000",,6143
6413,"@hirogori7 
お忙しいのにリプありがとうございます(*๓´╰╯`๓)♡
へぇ~~~♪♪新情報です🌸
早速こんばんやってみま～す☆
ありがとうございました*˙︶˙*)ﾉ""♡♡",0,ja,"2015-08-16 21:43:43 +0000",,251
6414,"Get Weather Updates from The Weather Channel 17:43:42",0,en,"2015-08-16 21:43:43 +0000",,6144
6415,"@devonnedy oq???????????????",0,und,"2015-08-16 21:43:43 +0000",,6145
6416,"RT @justin_fenton: In addition to Reisterstown shut down, witnesses reporting officers pursuing dirtbikers in unmarked cars and recording t…",0,en,"2015-08-16 21:43:43 +0000",,6146
6417,"67.1
26.4",0,und,"2015-08-16 21:43:43 +0000",,6147
6418,"RT @rysocalapavo: джемпер женский шерстяной купить http://t.co/nNDIihC2oZ",0,ru,"2015-08-16 21:43:43 +0000",,6148
6419,"Taş gibi takim #Besiktas #BesiktasınMacıVar",0,tr,"2015-08-16 21:43:43 +0000",,6149
6420,"Anitek - Feedback",0,en,"2015-08-16 21:43:43 +0000",,6150
6421,"RT @GothSouljaBoy: @asslixz did you seriously just fucking slay with the god damn flash on like what are you doing to me",-5,en,"2015-08-16 21:43:43 +0000",,6151
6422,"@BDiAngelo_RR Pues... ¿si? Es que hace mas bien poco estaba dolida por lo del cenutrio y ahora puedo tenerlo delante como si nada, no me +",-1,es,"2015-08-16 21:43:43 +0000",,6152
6423,"*joins* https://t.co/4TEP1pcykh",0,en,"2015-08-16 21:43:43 +0000",,6153
6424,"RT @msleamichele: RT if you can’t wait to watch the #TeenChoice tonight at 8/7c on FOX 😍 I’ll be presenting!! http://t.co/2NXQ7f468U",0,en,"2015-08-16 21:43:43 +0000",,6154
6425,"RT @Ashton5SOS: Well goodmorning to you all 😎 #TeenChoiceAwards",0,en,"2015-08-16 21:43:43 +0000",,6155
6426,"RT @ShootinThoughts: Pic1:Bapu spinning Sudheendra K's hair on his Charkha
Pic2:Sudheendra K before Bapu took his hair

Via @BihariTweeter
…",0,en,"2015-08-16 21:43:43 +0000",,6156
6427,"RT @TaniaOliynek: ""Adormecer contigo , seria a minha maior alegria""",0,pt,"2015-08-16 21:43:43 +0000",,2567
6428,"Why do I feel like I have a black eye omg",2,en,"2015-08-16 21:43:43 +0000",,6157
6429,"こうやって、こう　http://t.co/wc24J16G2Q",0,ja,"2015-08-16 21:43:43 +0000",,6158
6430,"meu coração ta batendo igual a batida de black magic LittleMixAtTCA",0,pt,"2015-08-16 21:43:43 +0000",,6159
6431,"RT @MikeJonesWaPo: Redskins signed free agent TE D.J. Williams",1,en,"2015-08-16 21:43:43 +0000",,6160
6432,"@sharkie555 mam nadzieję, że jednak nie XD",0,pl,"2015-08-16 21:43:43 +0000",,6161
6433,"Malcolm X is a good movie",3,en,"2015-08-16 21:43:43 +0000",,6162
6434,"@emilyturner98 now you're talking!! Also didn't want to dress smart to sit in McDonalds 😂😂😂",2,en,"2015-08-16 21:43:43 +0000",,6163
6435,"RT @ImJvstKoolin: You can be the most honest, faithful, outgoing person and still get fucked over",-4,en,"2015-08-16 21:43:43 +0000",,6164
6436,"NBD just my friend, teammate and captain playing against the U.S. National team for Costa Rica????!!!! @mayralmazan http://t.co/Ny2IXkmh1B",0,en,"2015-08-16 21:43:43 +0000",,6165
6437,"RT @maria_enema: A mi para el día del niño me regalaban juguetes y era re feliz ahora a los pendejitos si no les regalan un celular o una t…",-1,es,"2015-08-16 21:43:43 +0000",,6166
6438,"@Just_LeeIngleby thanks hun, you too! Xxx",2,en,"2015-08-16 21:43:43 +0000",,6167
6439,"@WilkRainbow @fla_curi o que tu gostava",0,pt,"2015-08-16 21:43:43 +0000",,6168
6440,"Aconteceu tudo q não podia acontecer",0,pt,"2015-08-16 21:43:43 +0000",,6169
6441,"RT @duqigizysyka: список брендовой одежды http://t.co/zyBPWm5j7b",0,ru,"2015-08-16 21:43:43 +0000",,6170
6442,"RT @RahafTarek97: -انت اسمك ايه؟
-هو بابا بيقولي هيثم بس ماما بتقولي باسم
-يعني انا اما احب اندهك اقولك ايه؟
-مصطفى https://t.co/H1gWsP8iLp",0,ar,"2015-08-16 21:43:43 +0000",,6171
6443,"RT @LaPersefone: No hay nada para hacer \ @DulceMaria tuittea \ Sube una selfie en instagram http://t.co/ghh9bJq61j",0,es,"2015-08-16 21:43:43 +0000",,6172
6444,"RT @TONIBIZA2: Qué pereza que los políticos acaben sus vacaciones y los niños vuelvan a pasar hambre.",0,es,"2015-08-16 21:43:43 +0000",,6173
6445,"RT @myangel_th: Chora não porra, tô aq mozao #MPN #Thiaguinho",0,pt,"2015-08-16 21:43:43 +0000",,6174
6446,"@Kurdoz_  tahaun ✌🏻",0,et,"2015-08-16 21:43:43 +0000",,6175
6447,"Mais reveillez vous la",0,fr,"2015-08-16 21:43:43 +0000",,6176
6448,"RT @LaVidaDeLibros: ""Eran amantes eternos, buscarse y encontrarse una y otra vez era su karma"". - Isabel Allende. http://t.co/8W3YF8XVdO",0,es,"2015-08-16 21:43:43 +0000",,6177
6449,"I entered to #win a an amazon gift card and 303 cleaning products! @STABILbrand @dentistmel #giveaway  http://t.co/O2TbzXB6N2",2,en,"2015-08-16 21:43:43 +0000",,6178
6450,"oq leva alguém a isso?? socorro http://t.co/XcfsHOrkOj",0,pt,"2015-08-16 21:43:43 +0000",,6179
6451,"Y por eso es que vivo mandando a la mierda todo, siempre, cada día!",0,es,"2015-08-16 21:43:44 +0000",,6180
6452,"@yamamotohatimi1 　おやありです",0,ja,"2015-08-16 21:43:44 +0000",,6181
6453,"http://t.co/cmvH1F00Er http://t.co/YtngOEIgsC http://t.co/liSSVxHRTL",0,und,"2015-08-16 21:43:44 +0000",,6182
6454,"Ground unesco authenticated mexican bread: mdqTRLhFi",0,en,"2015-08-16 21:43:44 +0000",,6183
6455,"RT @yisucrist: no digas nada, solo retuitea https://t.co/rjqZlqcnqN",-1,es,"2015-08-16 21:43:44 +0000",,6184
